	wlsubj	run	task	trial_id	cond	sacc_idx	sacc_label	index	event	eye	start_time	end_time	duration	x_start	y_start	x_end	y_end	amp_deg	peak_v	trial_start	trial_end	target_x	target_y	sac_x_deg	sac_y_deg	sac_ang	sac_ecc	target_theta	sacc_theta	ang_dist	fix_duration	x_centered	y_centered
39	114	9	wm	5	32	2	corrective	719	ESACC	R	2088157	2088171	16	1195.6	405.9	1258.3	408.9	0.86	80	2070207	2089243	6.824395447644176	1.558084328325475	6.779545454545453	2.979545454545455	23.72503002829329	7.40539855010859	0.2244636256165395	0.4140798891282413	-10.864211626260982	84	1.3957847014502034	7.272668887908205
40	114	9	wm	5	32	3	response	720	ESACC	R	2088255	2088263	10	1235.9	405.1	1232.7	416.6	0.43	52	2070207	2089243	6.824395447644176	1.558084328325475	6.197727272727274	2.8045454545454542	24.3473186414998	6.802741987883932	0.2244636256165395	0.4249408743263644	-11.486500239467494	56	1.3546779282627726	6.666494300934841
41	114	9	wm	5	32	4	corrective	721	ESACC	R	2088319	2088331	14	1236.1	420.3	1282.5	415.1	0.66	76	2070207	2089243	6.824395447644176	1.558084328325475	7.329545454545454	2.838636363636363	21.170729122612197	7.860031359683408	0.2244636256165395	0.3694989282374331	-8.309910720579888	88	1.1359895958629616	7.777507352185384
42	114	9	wm	5	32	5	corrective	722	ESACC	R	2088419	2088431	14	1257.4	414.1	1256.8	425.4	0.42	61	2070207	2089243	6.824395447644176	1.558084328325475	6.745454545454544	2.604545454545455	21.11250207371731	7.230823884564383	0.2244636256165395	0.3684826745204976	-8.251683671685003	126	1.0377801612111102	7.155964392489904
43	114	9	wm	5	32	6	corrective	723	ESACC	R	2088557	2088611	56	1260.1	415.8	1260.3	408.1	0.29	64	2070207	2089243	6.824395447644176	1.558084328325475	6.824999999999999	2.997727272727272	23.71239908802403	7.45432718638328	0.2244636256165395	0.41385943763292	-10.851580685991724	158	1.4033929732082024	7.321030116343103
44	114	9	wm	5	32	7	corrective	724	ESACC	R	2088769	2088799	32	1259.7	413.8	1262.0	425.5	0.44	69	2070207	2089243	6.824395447644176	1.558084328325475	6.863636363636363	2.602272727272727	20.76367532905084	7.340390144899577	0.2244636256165395	0.3623944993070542	-7.902856927018536	80	1.0092591285745593	7.270675586953922
45	114	9	wm	5	32	8	corrective	725	ESACC	R	2088879	2088887	10	1259.2	410.4	1261.5	422.8	0.47	69	2070207	2089243	6.824395447644176	1.558084328325475	6.852272727272728	2.663636363636364	21.24225148126567	7.351775309856223	0.2244636256165395	0.3707472288847285	-8.381433079233364	122	1.0716127320576838	7.273255554365145
46	114	9	wm	5	32	9	corrective	726	ESACC	R	2089009	2089037	30	1257.0	424.4	1258.3	424.6	0.02	114	2070207	2089243	6.824395447644176	1.558084328325475	6.779545454545453	2.622727272727272	21.14940414267832	7.269177045398973	0.2244636256165395	0.3691267371246652	-8.288585740646012	92	1.0479177906449626	7.193247056886419
47	114	9	wm	5	32	10	last	727	ESACC	R	2089129	2089137	10	1264.6	411.6	1259.7	428.7	0.65	69	2070207	2089243	6.824395447644176	1.558084328325475	6.811363636363637	2.5295454545454548	20.37355516058089	7.265898072047834	0.2244636256165395	0.3555856178888186	-7.512736758548586	106	0.9499913640378309	7.203526303251899
48	114	9	wm	6	36	0	first	851	ESACC	R	2106019	2106135	118	967.6	471.7	910.0	251.1	8.24	206	2089243	2107287	-1.5625186879816797	6.8233815186978966	-1.1363636363636365	6.5659090909090905	99.81893033875072	6.663518928023858	1.7959097812459923	1.7421689902300588	3.079120512907564	126	-0.35793043189289636	6.653898880360084
49	114	9	wm	6	36	1	response	852	ESACC	R	2106261	2106287	28	863.9	301.4	859.2	248.6	1.94	80	2089243	2107287	-1.5625186879816797	6.8233815186978966	-2.2909090909090897	6.622727272727272	109.0813353215314	7.00776576318983	1.7959097812459923	1.9038284538327104	-6.18328446987312	82	0.7548016604119692	6.966997591873767
50	114	9	wm	6	36	2	corrective	853	ESACC	R	2106369	2106385	18	845.7	262.6	885.2	239.7	0.99	107	2089243	2107287	-1.5625186879816797	6.8233815186978966	-1.699999999999999	6.825	103.9868505667888	7.033535739583613	1.7959097812459923	1.814912921169796	-1.0887997151304991	146	0.1336512194730652	7.03226580495457
51	114	9	wm	6	36	3	last	854	ESACC	R	2106531	2106543	14	856.8	253.4	854.3	231.1	0.81	69	2089243	2107287	-1.5625186879816797	6.8233815186978966	-2.402272727272728	7.020454545454545	108.890020028471	7.420087349956988	1.7959097812459923	1.9004893720593885	-5.991969176812705	744	0.7745759863922965	7.379547975472219
52	114	9	wm	7	35	0	first	970	ESACC	R	2124055	2124115	62	978.5	460.3	1103.6	215.0	9.23	474	2107287	2125323	1.323279654221797	6.873785780537727	3.263636363636361	7.386363636363637	66.16194585415616	8.075251703980788	1.3806119499548828	1.154743794681237	12.941292023585458	122	-1.808473215789391	7.870140704613673
53	114	9	wm	7	35	1	corrective	971	ESACC	R	2124237	2124281	46	1069.6	238.4	1110.9	205.9	1.3	134	2107287	2125323	1.323279654221797	6.873785780537727	3.4295454545454565	7.593181818181819	65.69315333398619	8.33175804670061	1.3806119499548828	1.146561821695549	13.41008454375542	160	-1.9322939669079255	8.104593276297805
54	114	9	wm	7	35	2	corrective	972	ESACC	R	2124441	2124459	20	1084.2	220.2	1056.0	238.2	0.76	77	2107287	2125323	1.323279654221797	6.873785780537727	2.1818181818181817	6.859090909090909	72.35457755090398	7.197739831202983	1.3806119499548828	1.2628256071528496	6.748660326837623	46	-0.8458364782061147	7.147868166790839
55	114	9	wm	7	35	3	corrective	973	ESACC	R	2124505	2124509	6	1069.3	234.7	1065.8	227.4	0.27	48	2107287	2125323	1.323279654221797	6.873785780537727	2.404545454545453	7.104545454545455	71.30152319477249	7.500426985090762	1.3806119499548828	1.244446341435886	7.801714682969127	190	-1.0181471288024595	7.431001371469998
56	114	9	wm	7	35	4	corrective	974	ESACC	R	2124699	2124707	10	1071.7	226.6	1072.9	243.0	0.6	76	2107287	2125323	1.323279654221797	6.873785780537727	2.565909090909093	6.75	69.18646636391513	7.22124570021059	1.3806119499548828	1.2075316358706285	9.916771513826482	264	-1.2436245367494694	7.113352759030343
57	114	9	wm	7	35	5	corrective	975	ESACC	R	2124971	2124977	8	1081.5	243.1	1081.1	250.3	0.26	47	2107287	2125323	1.323279654221797	6.873785780537727	2.752272727272725	6.584090909090909	67.31416331215578	7.136193541690331	1.3806119499548828	1.1748537830222898	11.789074565585834	230	-1.457991370763192	6.985665281649477
58	114	9	wm	7	35	6	response	976	ESACC	R	2125207	2125219	14	1076.8	249.2	1070.3	251.3	0.12	61	2107287	2125323	1.323279654221797	6.873785780537727	2.506818181818181	6.5613636363636365	69.09026822733654	7.023932670896643	1.3806119499548828	1.2058526616530487	10.012969650405072	104	-1.2212588812320713	6.916947080200993
59	114	9	wm	8	33	0	first	1081	ESACC	R	2141219	2141289	72	999.7	552.6	1182.3	394.2	6.49	394	2125323	2142358	5.705508696774015	4.055511128210117	5.052272727272726	3.313636363636364	33.25968478878813	6.041990206972949	0.617941709464984	0.5804910077398276	2.145767148654767	84	-0.22622388250473216	6.037753590213955
60	114	9	wm	8	33	1	corrective	1082	ESACC	R	2141373	2141391	20	1172.7	390.1	1226.4	361.6	1.29	121	2125323	2142358	5.705508696774015	4.055511128210117	6.0545454545454565	4.054545454545454	33.809020530532216	7.286759190760475	0.617941709464984	0.5900787251321472	1.5964314069106809	144	-0.20300458782692063	7.283930850952216
61	114	9	wm	8	33	2	corrective	1083	ESACC	R	2141535	2141549	16	1202.4	376.6	1258.1	366.2	0.85	83	2125323	2142358	5.705508696774015	4.055511128210117	6.774999999999998	3.95	30.243289899071385	7.842392810870925	0.617941709464984	0.5278449853739392	5.162162038371512	518	-0.7056183630523096	7.810584339581985
62	114	9	wm	8	33	3	response	1084	ESACC	R	2142067	2142083	18	1225.9	357.7	1226.8	371.0	0.5	71	2125323	2142358	5.705508696774015	4.055511128210117	6.063636363636363	3.840909090909091	32.35153058134419	7.177762088216724	0.617941709464984	0.5646407267040914	3.0539213560987024	275	-0.38240064692094294	7.16756850963252
63	114	9	wm	9	47	0	first	1173	ESACC	R	2159219	2159269	52	990.9	527.2	1271.6	566.3	4.14	194	2142358	2160403	6.992708691372915	-0.3194137717721275	7.081818181818179	-0.5977272727272717	-4.824505595080609	7.106998427809909	-0.0456463885876437	-0.0842035074150451	2.2091601789945083	40	-0.27395749123023466	7.101716267627943
64	114	9	wm	9	47	1	corrective	1174	ESACC	R	2159309	2159337	30	1235.4	565.5	1235.3	566.4	0.03	92	2142358	2160403	6.992708691372915	-0.3194137717721275	6.256818181818181	-0.5999999999999995	-5.477651228715558	6.2855209617286745	-0.0456463885876437	-0.095603049216999	2.8623058126294234	60	-0.3138730457252547	6.277679306200477
65	114	9	wm	9	47	2	response	1175	ESACC	R	2159397	2159429	34	1224.9	553.9	1266.2	554.7	0.57	126	2142358	2160403	6.992708691372915	-0.3194137717721275	6.95909090909091	-0.3340909090909101	-2.7485362327149687	6.967105784795358	-0.0456463885876437	-0.0479710068712377	0.1331908166288842	124	-0.016195846904404846	6.967086960205965
66	114	9	wm	9	47	3	corrective	1176	ESACC	R	2159553	2159569	18	1276.7	563.5	1237.4	540.6	1.02	124	2142358	2160403	6.992708691372915	-0.3194137717721275	6.3045454545454565	-0.0136363636363641	-0.1239272317896507	6.304560201857303	-0.0456463885876437	-0.0021629382276113	-2.491418184296477	212	0.2740576463466371	6.298600776785423
67	114	9	wm	9	47	4	corrective	1177	ESACC	R	2159781	2159793	14	1257.6	542.5	1298.9	548.8	0.61	68	2142358	2160403	6.992708691372915	-0.3194137717721275	7.702272727272729	-0.1999999999999989	-1.4874286976025246	7.704868925899342	-0.0456463885876437	-0.0259605281618146	-1.127916718483612	546	0.1516671778230285	7.703376028239857
68	114	9	wm	9	47	5	last	1178	ESACC	R	2160339	2160343	6	1274.7	544.3	1278.5	551.0	0.26	61	2142358	2160403	6.992708691372915	-0.3194137717721275	7.238636363636363	-0.25	-1.9780319173138423	7.242952188504262	-0.0456463885876437	-0.0345231696666626	-0.6373134987722743	60	0.08056328150753365	7.242504122375866
69	114	9	wm	10	38	0	first	1256	ESACC	R	2175233	2175303	72	967.7	554.7	718.0	492.3	4.17	185	2160403	2176438	-6.219849319137172	3.2114598623101087	-5.5	1.0840909090909088	168.84951310968825	5.6058231419813405	2.66497098830244	2.946979944153389	-16.157922955150532	170	1.5600210199876716	5.384383670985025
70	114	9	wm	10	38	1	corrective	1257	ESACC	R	2175473	2175507	36	696.6	503.4	659.2	505.1	0.52	117	2160403	2176438	-6.219849319137172	3.2114598623101087	-6.836363636363635	0.7931818181818177	173.38190887336165	6.882223853180688	2.66497098830244	3.026085173232933	-20.690318718823956	682	2.431605147224004	6.438346183087933
71	114	9	wm	10	38	2	response	1258	ESACC	R	2176189	2176223	36	653.4	505.6	656.7	507.5	0.09	68	2160403	2176438	-6.219849319137172	3.2114598623101087	-6.893181818181817	0.7386363636363636	173.8838294203674	6.932643020969588	2.66497098830244	3.034845339361594	-21.19223926582969	215	2.5061385498918756	6.463807610452541
72	114	9	wm	11	34	0	first	1350	ESACC	R	2192263	2192355	94	979.5	560.7	1054.6	287.7	10.28	455	2176438	2193474	4.265331549959997	5.550400595354883	2.149999999999998	5.734090909090909	69.44644352072918	6.123912030207407	0.915577109433012	1.212069093237007	-16.987739331430074	104	1.789205369267325	5.856709204007314
73	114	9	wm	11	34	1	corrective	1351	ESACC	R	2192459	2192479	22	1052.4	282.4	1145.9	276.6	1.29	126	2176438	2193474	4.265331549959997	5.550400595354883	4.225000000000002	5.986363636363635	54.78667735493036	7.327153238930988	0.915577109433012	0.9562079060713526	-2.327973165631248	148	0.29762616747724	7.3211060128377925
74	114	9	wm	11	34	2	corrective	1352	ESACC	R	2192627	2192633	8	1101.4	275.7	1102.4	283.4	0.28	73	2176438	2193474	4.265331549959997	5.550400595354883	3.2363636363636386	5.831818181818182	60.97194454909176	6.6696441353764895	0.915577109433012	1.0641611837250606	-8.513240359792658	110	0.9873604900688301	6.596155861955737
75	114	9	wm	11	34	3	corrective	1353	ESACC	R	2192743	2192753	12	1112.2	279.1	1155.7	283.8	0.61	64	2176438	2193474	4.265331549959997	5.550400595354883	4.447727272727274	5.822727272727272	52.62536941596823	7.327102482231566	0.915577109433012	0.918485966386971	-0.1666652266691269	106	0.021313462950649793	7.32707148330225
76	114	9	wm	11	34	4	response	1354	ESACC	R	2192859	2192883	26	1130.7	276.4	1136.4	290.5	0.53	60	2176438	2193474	4.265331549959997	5.550400595354883	4.009090909090912	5.670454545454546	54.73915338076564	6.94455647751687	0.915577109433012	0.9553784562485456	-2.2804491914665346	591	0.2763297295273292	6.939056603746713
77	114	9	wm	12	42	0	first	1476	ESACC	R	2211713	2211823	112	970.9	554.5	744.0	767.8	8.6	172	2193474	2212511	-4.135964229171336	-5.647459596581029	-4.909090909090909	-5.177272727272726	-133.4769469470929	7.1346567153774805	-2.202910850306218	-2.3296121997365646	7.259452580971138	664	-0.9015539657671191	7.077466135071969
78	114	9	wm	12	42	1	response	1477	ESACC	R	2212487	2212507	22	750.1	766.9	747.7	763.8	0.12	64	2193474	2212511	-4.135964229171336	-5.647459596581029	-4.824999999999999	-5.086363636363635	-133.48945471528563	7.010828769933145	-2.202910850306218	-2.329830501473604	7.271960349163858	4	-0.88742492813509	6.9544372193763255
79	114	9	wm	13	46	0	first	1571	ESACC	R	2227323	2227431	110	982.9	581.5	1110.5	661.0	3.49	184	2212511	2228554	5.942573020204463	-3.6994358893671886	3.4204545454545454	-2.75	-38.79881917303152	4.388850566779492	-0.5568218798875277	-0.6771671404553035	6.895275514935718	40	-0.5269033574512281	4.35710708491624
80	114	9	wm	13	46	1	corrective	1572	ESACC	R	2227471	2227533	64	1117.3	675.7	1151.3	774.9	3.74	212	2212511	2228554	5.942573020204463	-3.6994358893671886	4.347727272727272	-5.338636363636363	-50.8410041532901	6.885039626694752	-0.5568218798875277	-0.8873429174950241	18.937460495194305	70	-2.2344425870457307	6.512375679147618
81	114	9	wm	13	46	2	corrective	1573	ESACC	R	2227603	2227649	48	1147.1	765.6	1201.7	780.1	0.92	89	2212511	2228554	5.942573020204463	-3.6994358893671886	5.493181818181819	-5.456818181818182	-44.80972828928009	7.7428619487257295	-0.5568218798875277	-0.782077295571984	12.906184631184312	238	-1.7294095054903973	7.547254727339224
82	114	9	wm	13	46	3	corrective	1574	ESACC	R	2227887	2227915	30	1172.5	775.0	1179.7	775.7	0.1	90	2212511	2228554	5.942573020204463	-3.6994358893671886	4.993181818181819	-5.356818181818183	-47.012199271445866	7.323070783658954	-0.5568218798875277	-0.8205176658904098	15.108655613350068	32	-1.908761025870848	7.069936141762232
83	114	9	wm	13	46	4	corrective	1575	ESACC	R	2227947	2228001	56	1191.1	765.4	1190.4	771.0	0.21	74	2212511	2228554	5.942573020204463	-3.6994358893671886	5.236363636363638	-5.25	-45.07450682342926	7.414985106676306	-0.5568218798875277	-0.7866985527814911	13.170963165333475	96	-1.68955954141893	7.219930241230291
84	114	9	wm	13	46	5	response	1576	ESACC	R	2228097	2228111	16	1172.1	767.6	1169.9	767.4	0.03	62	2212511	2228554	5.942573020204463	-3.6994358893671886	4.770454545454547	-5.168181818181818	-47.29165654089434	7.033302202808654	-0.5568218798875277	-0.8253951153609188	15.388112882798554	443	-1.8663295831698752	6.78116168241239
85	114	9	wm	14	37	0	first	1688	ESACC	R	2244357	2244421	66	968.3	543.8	758.4	299.5	9.59	309	2228554	2245589	-3.282169342637342	6.182828188317346	-4.581818181818182	5.465909090909091	129.97154371433214	7.132266122441193	2.058820161365122	2.2684313717148363	-12.00983769166755	112	1.4840793372094054	6.976154281707825
86	114	9	wm	14	37	1	corrective	1689	ESACC	R	2244533	2244573	42	767.4	324.9	797.0	309.6	0.7	68	2228554	2245589	-3.282169342637342	6.182828188317346	-3.704545454545455	5.236363636363635	125.27808092981374	6.4142935041222415	2.058820161365122	2.186514992805169	-7.316374907149146	68	0.8168479810132592	6.362068887786374
87	114	9	wm	14	37	2	response	1690	ESACC	R	2244641	2244655	16	802.9	316.3	767.9	300.2	0.76	78	2228554	2245589	-3.282169342637342	6.182828188317346	-4.365909090909091	5.45	128.69766761290202	6.9830983231000445	2.058820161365122	2.2461980394824117	-10.735961590237418	354	1.3008346967900244	6.860866656750432
88	114	9	wm	14	37	3	last	1691	ESACC	R	2245009	2245017	10	770.6	313.0	806.9	318.0	0.53	63	2228554	2245589	-3.282169342637342	6.182828188317346	-3.479545454545455	5.045454545454546	124.5916855740414	6.128935318674515	2.058820161365122	2.174535133876544	-6.6299795513768	572	0.7076279271619986	6.087948000533208
89	114	9	wm	15	40	0	first	1811	ESACC	R	2263459	2263483	26	893.3	538.4	780.3	553.0	1.65	86	2245589	2264634	-6.781851637981658	-1.733922824235698	-4.08409090909091	-0.2954545454545454	-175.86227144505577	4.094763966597924	-2.8912837369597177	-3.069375666752229	10.20391594245106	50	-0.7253956500694573	4.029999143053144
90	114	9	wm	15	40	1	corrective	1812	ESACC	R	2263533	2263611	80	661.7	610.5	702.6	655.0	1.77	79	2245589	2264634	-6.781851637981658	-1.733922824235698	-5.85	-2.613636363636364	-155.92608092411467	6.407307940260271	-2.8912837369597177	-2.7214235018569237	-9.732274578490038	442	1.083120790290984	6.315096546764884
91	114	9	wm	15	40	2	corrective	1813	ESACC	R	2264053	2264069	18	696.3	648.0	680.6	641.0	0.34	78	2245589	2264634	-6.781851637981658	-1.733922824235698	-6.35	-2.2954545454545454	-160.12563900369852	6.752156068267968	-2.8912837369597177	-2.794719617474392	-5.532716498906172	64	0.6510031764438117	6.720699847077536
92	114	9	wm	15	40	3	response	1814	ESACC	R	2264133	2264137	6	678.7	649.4	678.4	643.6	0.22	47	2245589	2264634	-6.781851637981658	-1.733922824235698	-6.4	-2.354545454545455	-159.80154589032753	6.8193756530580325	-2.8912837369597177	-2.789063125563029	-5.856809612277152	102	0.6958674103575561	6.783778655345628
93	114	9	wm	15	40	4	corrective	1815	ESACC	R	2264239	2264275	38	677.0	649.0	724.6	632.2	0.91	68	2245589	2264634	-6.781851637981658	-1.733922824235698	-5.35	-2.0954545454545466	-158.61102546366334	5.74573143751656	-2.8912837369597177	-2.768284624305491	-7.047330038941359	712	0.7049392473922924	5.702323246673421
94	114	9	wm	15	40	5	corrective	1817	ESACC	R	2264987	2265449	464	940.1	554.2	1154.6	368.0	7.62	1093	2245589	2264634	-6.781851637981658	-1.733922824235698	4.422727272727271	3.909090909090909	41.47231866476162	5.902669587946017	-2.8912837369597177	0.7238285091363887	152.86932583263368	38	-2.691743831612268	-5.2531917354538
95	114	9	wm	15	40	6	corrective	1818	ESACC	R	2265487	2265493	8	1148.7	383.2	1149.4	398.3	0.57	84	2245589	2264634	-6.781851637981658	-1.733922824235698	4.3045454545454565	3.220454545454545	36.802074821922105	5.3759128573282124	-2.8912837369597177	0.6423173772078465	157.5395696754732	36	-2.0538421889342864	-4.968115468921833
96	114	9	wm	15	40	7	last	1819	ESACC	R	2265529	2265535	8	1137.8	421.1	1133.4	430.0	0.34	64	2245589	2264634	-6.781851637981658	-1.733922824235698	3.940909090909093	2.5	32.389873169328645	4.666986657663586	-2.8912837369597177	0.5653099311081556	161.95177132806666	-901	-1.4459138391412771	-4.437352547701125
0	114	10	perception	0	6	0	first	77	ESACC	R	2437221	2437261	42	988.5	526.3	809.0	323.3	8.02	353	2421245	2438283	-4.961502972927114	4.937963978163005	-3.4318181818181817	4.925	124.86939604377302	6.00274945612907	2.358572289978714	2.1793820959406207	10.266841848513032	176	-1.0698867971775692	5.906635529155576
1	114	10	perception	0	6	1	response	78	ESACC	R	2437437	2437449	14	774.0	317.2	773.1	310.5	0.25	72	2421245	2438283	-4.961502972927114	4.937963978163005	-4.247727272727272	5.215909090909091	129.15865078195074	6.726729861388754	2.358572289978714	2.254243713578589	5.977587110335335	834	-0.700517742753594	6.690154670871711
