	roi	task	n_boot	func	loc	loc_deg	kappa1	scale1	kappa2	scale2	maxr	minr	amp	fwhm	nearest_dist_bin	roi_labels
6	7.0	ltm	241	diff_vonmises	0.0066185554773396	0.3792152953247534	1.175061306494557	1.9533207100838423	0.3956863794783373	2.9695928796296576	0.0562032001981096	-0.2475063556946859	0.3037095558927956	95.5970657425478	near	LO1
0	1.0	ltm	242	diff_vonmises	0.1370563539662775	7.852750637718802	11.888970695951594	0.203772513065497	4.66776651455214e-18	3.3015617921821936	-0.2482344703237654	-0.5254598791360642	0.2772254088122988	39.327756759582	near	V1
1	2.0	ltm	242	diff_vonmises	0.0458757852365234	2.628488875901364	12.177418016458576	0.3607016569017178	0.0595304241281286	1.706142115147197	0.2087260039499853	-0.2783920142545351	0.4871180182045204	38.42582039785341	near	V2
2	3.0	ltm	242	diff_vonmises	0.001416592862823	0.081164792328118	1.6498097475268916	79.42852718840652	1.608077739629247	80.27721732316446	0.1804348694555813	-0.2823534593512136	0.4627883288067949	66.2830308348909	near	V3
3	4.0	ltm	242	diff_vonmises	-0.2129299505839254	-12.199987500388108	1.1017597888205666	234.1265167521549	1.087321998772733	235.98480954015463	-0.0322925280447066	-0.422112829667391	0.3898203016226844	75.09647403977783	near	V4
4	5.0	ltm	242	diff_vonmises	-0.1509092228651659	-8.646461559773151	2.505784897600282	0.8820973282669672	9.880949840088476e-15	2.59109555540054	0.1081698870014575	-0.4089182060677292	0.5170880930691868	86.88257899360282	near	V3ab
5	6.0	ltm	242	diff_vonmises	-0.0585572298600993	-3.3550821309611303	0.6683722289613687	137.8719170663317	0.6512138722578027	139.75898211634032	-0.0695487581639184	-0.3942259889367747	0.3246772307728562	96.23349510992514	near	IPS0
6	7.0	ltm	242	diff_vonmises	-0.0324990712343458	-1.8620596198230344	1.1768822082071468	248.93168385726975	1.1612454613383512	251.15436825516016	-0.1045047861757808	-0.4995050980528077	0.3950003118770269	70.89000013383992	near	LO1
0	1.0	ltm	243	diff_vonmises	0.4127494622252997	23.64880218180408	0.0003667045491705	2135.4626788053693	4.612195094715781e-32	2136.98068756203	-0.1169578448930792	-0.3662164998830803	0.2492586549900011	174.75929596379436	near	V1
1	2.0	ltm	243	diff_vonmises	0.0787972023406494	4.514747131557583	8.44751962623292	0.4477029818569404	0.3900903926771116	1.337472091054816	0.2080267177395748	-0.2426366592735438	0.4506633770131186	43.89462187094807	near	V2
2	3.0	ltm	243	diff_vonmises	0.0023240824120097	0.1331601134487438	1.251967641762477	38.69918351224702	1.2170969787417325	38.97190600090683	0.1436991420672022	-0.110743648047364	0.2544427901145663	79.86215763285338	near	V3
3	4.0	ltm	243	diff_vonmises	0.045753166789517	2.6214633563974483	3.2750978533112844	0.7769082836807938	0.4487125043494989	1.5822494678945933	0.1594117468002598	-0.223314425586884	0.3827261723871438	65.5513177751092	near	V4
4	5.0	ltm	243	diff_vonmises	0.0714817531139692	4.09560276562657	0.9889535158031644	6.583679162582662	0.68910188966796	6.696208135836233	0.3443919554678494	-0.1702330330945861	0.5146249885624354	101.29510384431958	near	V3ab
5	6.0	ltm	243	diff_vonmises	0.5199983265640346	29.7937094659847	0.7900686214553614	95.8679534154134	0.7781703070475572	95.94885865758228	0.1936030336476051	-0.1033899047698287	0.2969929384174339	104.29507039243497	near	IPS0
6	7.0	ltm	243	diff_vonmises	0.1097727280449595	6.289514022613549	0.681023494896365	32.882532439906534	0.639938065333678	33.186734414962	0.173852712520226	-0.1543178177294928	0.3281705302497189	110.21644774017506	near	LO1
0	1.0	ltm	244	diff_vonmises	0.0660047420321602	3.781793146292532	0.910523350189578	0.594893176565068	3.0240498812478347e-30	2.215040756358194	-0.1593583434589898	-0.3212674748190365	0.1619091313600466	132.34674695035778	near	V1
1	2.0	ltm	244	diff_vonmises	0.1232294738656823	7.060528764121278	9.056069749992956	0.3851489422650545	0.3927601168464781	1.2042754616914415	0.1824221880236454	-0.2215162755962433	0.4039384636198887	42.45452025840618	near	V2
2	3.0	ltm	244	diff_vonmises	0.1562633661720404	8.953231374165275	3.0687640489984744	1.1050562444240104	1.506711454059643	1.245979781647491	0.1919958006799443	-0.103470695501078	0.2954664961810224	59.86249262190773	near	V3
3	4.0	ltm	244	diff_vonmises	0.1004815645452269	5.757169567312874	1.6631277599182437	103.52382078597866	1.6331802498127144	104.42533628971154	0.1139491214303589	-0.2794867683621032	0.3934358897924621	64.56222779938139	near	V4
4	5.0	ltm	244	diff_vonmises	-0.0493978486163136	-2.830288242740925	2.458575346845927	0.6909546365307984	1.0968177589826658e-12	1.1593347245858667	0.2187206725212366	-0.1815621286761721	0.4002828011974088	87.72047220881575	near	V3ab
5	6.0	ltm	244	diff_vonmises	0.3999115650885921	22.913244858047644	0.9287209504544048	117.58329157098676	0.918555430263062	117.943383294781	0.1098877572238024	-0.12040825822368	0.2302960154474824	90.85973291016548	near	IPS0
6	7.0	ltm	244	diff_vonmises	0.0855447653397216	4.901354013403059	1.0910106763070155	38.66074820062873	1.0476450784573927	39.24940540416215	0.1085480155955398	-0.1698738362019476	0.2784218517974874	82.44230693236133	near	LO1
0	1.0	ltm	245	diff_vonmises	0.002944751709222	0.1687218446523608	6.066541375638568	0.4330479117339976	0.0858781135785782	2.819230864144328	-0.0720832836188584	-0.4536274081520863	0.3815441245332279	52.82638230331159	near	V1
1	2.0	ltm	245	diff_vonmises	0.0666165372793589	3.816846431883177	4.433726230141804	0.8538777900369888	0.4936437292015105	1.949820704694445	0.2154262513580797	-0.3084654580069614	0.5238917093650413	57.18311278999164	near	V2
2	3.0	ltm	245	diff_vonmises	-0.0740812508610836	-4.244543015389987	1.4168627130490858	116.50134093389276	1.39447928243423	117.09007201545369	0.2208758872457963	-0.2142527689398914	0.4351286561856877	73.51991015041907	near	V3
3	4.0	ltm	245	diff_vonmises	-0.1076413822692578	-6.167396904982808	1.6708139722152175	2.8951137577725663	0.7078653951601821	4.070380411473249	0.1745965541226843	-0.3220921067773706	0.496688660900055	78.43744617984115	near	V4
4	5.0	ltm	245	diff_vonmises	0.0079911472578419	0.4578590113418833	1.7211787077342735	1.5811217406847502	0.183413343041637	2.057715500340857	0.354424119315833	-0.2470695030600937	0.6014936223759269	96.1110565990558	near	V3ab
5	6.0	ltm	245	diff_vonmises	0.2975461862013371	17.04814067955035	0.5715522938243	108.9395934577689	0.5591093291592861	109.27850149095951	0.1682311544490318	-0.1727225483183296	0.3409537027673615	118.0321192395744	near	IPS0
6	7.0	ltm	245	diff_vonmises	-0.0753602281241986	-4.317823014659672	0.6306641795246798	105.62170563649236	0.6129245732008984	106.44679537265216	0.1342025182074131	-0.2546026977154145	0.3888052159228277	108.8924230238598	near	LO1
0	1.0	ltm	246	diff_vonmises	0.0408513283145022	2.340608699924255	9.304217270383983	0.4547044051133904	0.0780064170123166	3.1063645291782165	0.0117116857061813	-0.5081549363430279	0.5198666220492092	43.35265216237593	near	V1
1	2.0	ltm	246	diff_vonmises	0.1446142314710339	8.285785120818211	6.378888341595589	0.7023320944007516	0.4574165958642412	1.6583414990055982	0.2965447199990821	-0.2872400872648055	0.5837848072638876	49.63569054081452	near	V2
2	3.0	ltm	246	diff_vonmises	0.0172979132030463	0.991097420918179	1.6947780564110386	113.81482475120752	1.6695201161413098	114.39064071062404	0.2170348842001033	-0.2228193430157876	0.4398542272158909	66.77298961145729	near	V3
3	4.0	ltm	246	diff_vonmises	-0.0499231688144537	-2.860386872987331	1.1543851825138578	201.8692877289373	1.1374754489991965	203.1052861741084	0.1811113393603989	-0.3442818085767776	0.5253931479371765	78.7611746213864	near	V4
4	5.0	ltm	246	diff_vonmises	-0.0445251862137409	-2.551105252081436	1.8889910652690416	1.131742268141385	0.0422626485869911	1.7899633821149037	0.2669182289167633	-0.2600723100207768	0.5269905389375402	97.5366791398713	near	V3ab
5	6.0	ltm	246	diff_vonmises	0.4300548664414104	24.640328806155114	0.7254240940589517	127.2118052953894	0.713655772545782	127.81029330849576	0.1136897877199345	-0.1830628683948756	0.2967526561148101	101.49712847160004	near	IPS0
6	7.0	ltm	246	diff_vonmises	-0.102449736076508	-5.869937489413078	1.150317712911652	1.1773098813355574	9.704716753074876e-16	2.246679352372855	0.0779469633831037	-0.3139331628616347	0.3918801262447385	122.51090957477749	near	LO1
0	1.0	ltm	247	diff_vonmises	-0.117241170153741	-6.717424234984515	9.113821503978958	0.2671704744611899	0.0834872332332446	3.976652960918618	-0.3697318323426303	-0.6562994163255895	0.2865675839829592	42.65754681731451	near	V1
1	2.0	ltm	247	diff_vonmises	0.0539104806467445	3.0888430125801665	8.812221838195002	0.5023920530193019	0.1915345636244734	2.003922253764079	0.2032986585488081	-0.3406439437440411	0.5439426022928493	43.969824851528585	near	V2
2	3.0	ltm	247	diff_vonmises	0.0210822786770348	1.2079255907127473	3.4190610089032147	0.7694248463383355	0.5722225926745204	1.2522511218939156	0.2165275269313848	-0.171047304026345	0.3875748309577299	64.26047385114964	near	V3
3	4.0	ltm	247	diff_vonmises	-0.0772613000141394	-4.426746410504236	1.0753254842715425	183.2923450947988	1.0551597570980358	184.96455689182147	0.1059226778675963	-0.4165876084726037	0.5225102863402	79.63317759100502	near	V4
4	5.0	ltm	247	diff_vonmises	-0.0880942463767774	-5.04742851677499	3.0513365159036328	0.8004568245781692	1.484725907358575e-20	1.9046917876162757	0.226211804012835	-0.3019570113888076	0.5281688154016426	78.65001659544663	near	V3ab
5	6.0	ltm	247	diff_vonmises	0.38187908869541	21.88006006654902	0.6266345192767122	144.3774435223603	0.6166009732219402	145.29413505251216	0.0284064228151521	-0.2216894470854136	0.2500958699005657	104.24122687911466	near	IPS0
6	7.0	ltm	247	diff_vonmises	0.0997484451085224	5.715164917710695	1.102477120994246	118.3897413676582	1.084029981805967	119.4504629893583	0.0299534010635511	-0.2544109900586644	0.2843643911222155	77.28074719742065	near	LO1
0	1.0	ltm	248	diff_vonmises	0.0517113783616131	2.9628437329245627	2.689716199203782	0.4610603013691747	1.519241737889182e-18	1.948236106913031	-0.0264800959432432	-0.308763925068113	0.2822838291248697	83.8511001373387	near	V1
1	2.0	ltm	248	diff_vonmises	0.1855061276175433	10.628718186300476	6.145869380662447	0.5333181852701064	0.4857662626573081	1.275157996257418	0.204473395248468	-0.2207603451083522	0.4252337403568202	50.125550591159794	near	V2
2	3.0	ltm	248	diff_vonmises	0.1198171446528604	6.865016701917382	2.4468875285757568	1.9779448997644584	1.319540849048209	2.442920076827051	0.1714431318538651	-0.1813885239796073	0.3528316558334725	63.26268482677099	near	V3
3	4.0	ltm	248	diff_vonmises	0.0109759694831291	0.6288767274476884	1.446162841399282	76.65939688713136	1.4106177670760986	77.72428221974396	0.0391698810243354	-0.2830863810001958	0.3222562620245313	67.47827857627766	near	V4
4	5.0	ltm	248	diff_vonmises	-0.0678540540510487	-3.8877509199776568	1.5703309875113567	1.025814549005586	1.982832275449395e-12	1.4986196091641837	0.2183481698650058	-0.2187514677100331	0.4370996375750389	108.30224434290032	near	V3ab
5	6.0	ltm	248	diff_vonmises	0.2605768639052218	14.929954540524047	0.8955638130599698	104.98753842605392	0.8813257350319333	105.36422088204225	0.1646272482000412	-0.1465404411026956	0.3111676893027368	93.9998604442892	near	IPS0
6	7.0	ltm	248	diff_vonmises	-0.0656931336094162	-3.763939298808573	1.858214691473545	0.8541922483848069	0.0623841726280765	1.9550816983914916	0.09058146865884	-0.2818081548186095	0.3723896234774496	95.7720630665454	near	LO1
0	1.0	ltm	249	diff_vonmises	-0.2004107608280112	-11.482690764450806	0.3275310195897468	47.12327599810064	0.2928188361657509	50.15785138747516	-0.3401310149911403	-0.5677310700840552	0.2276000550929149	127.40370545243064	near	V1
1	2.0	ltm	249	diff_vonmises	-0.0138716686953017	-0.7947880710445381	6.349811599283376	0.4593397753464774	1.9405864933913972e-17	2.28695163260154	0.0879074156066079	-0.3639782775444458	0.4518856931510537	54.046205885122845	near	V2
2	3.0	ltm	249	diff_vonmises	-0.0689975355054399	-3.953267581265754	4.215930989262272	0.676690728811107	0.1401162034931802	1.921818940261441	0.1852263994937198	-0.2967604286317484	0.4819868281254683	63.0805050661327	near	V3
3	4.0	ltm	249	diff_vonmises	-0.112886872458534	-6.467941354305614	1.8270290880525333	1.7902111283896651	0.399517032078209	3.8915191432547247	-0.0135375799769826	-0.4552026553231642	0.4416650753461815	79.01055554670435	near	V4
4	5.0	ltm	249	diff_vonmises	-0.0630677773427929	-3.613517465012833	1.630638687360272	1.3586507323893096	7.422247377928608e-16	2.9091307878798864	0.1560982042335409	-0.4392648369518318	0.5953630411853728	106.54130093029238	near	V3ab
5	6.0	ltm	249	diff_vonmises	0.1735371255749951	9.942944884279	0.5479976854173356	176.0172431938218	0.5359977396530354	177.41046686614845	0.0439904026456687	-0.3506391055120854	0.3946295081577542	112.2220129696558	near	IPS0
6	7.0	ltm	249	diff_vonmises	-0.0462903551160926	-2.6522419803139243	0.8507406688903547	216.3528511516558	0.836341219565272	218.30211717412172	-0.01086517855299	-0.4297523608474058	0.4188871822944158	86.73026323318786	near	LO1
0	1.0	ltm	250	diff_vonmises	0.1742281881086888	9.982539850839265	0.6004912340981925	79.18885008542667	0.57810911725848	81.37181362184315	-0.2355600154989723	-0.3962881435300573	0.160728128031085	90.77165105672508	near	V1
1	2.0	ltm	250	diff_vonmises	0.0134261177576538	0.7692598827592141	8.42457142081745	0.3674869871512211	0.1312238450942466	1.5700652542082685	0.1351036942646977	-0.2598751747506763	0.394978869015374	45.34281656785768	near	V2
2	3.0	ltm	250	diff_vonmises	0.0036149360263915	0.207120577522027	3.339117943759392	0.7751628825979082	0.5997798989274381	1.2600013535582146	0.2048111514091735	-0.169741959188844	0.3745531105980175	64.43227888394182	near	V3
3	4.0	ltm	250	diff_vonmises	-0.1411636103773553	-8.088079095451613	1.20351943922557	159.99009480112406	1.1853817285583976	161.33906724642603	0.028674768712257	-0.328967971067641	0.357642739779898	73.51541464096184	near	V4
4	5.0	ltm	250	diff_vonmises	-0.0692431622183894	-3.967340955253434	2.645243515178999	0.850849686388843	4.5635070800449846e-17	1.7454480427160228	0.2404999988965093	-0.2751848264080535	0.5156848253045629	84.5605607532649	near	V3ab
5	6.0	ltm	250	diff_vonmises	0.0705037584688894	4.0395678000771	0.8009536297438414	109.37468418980389	0.785701962161634	110.04797403174813	0.1159678349019941	-0.1956075548118843	0.3115753897138784	96.11267691877566	near	IPS0
6	7.0	ltm	250	diff_vonmises	-0.0770134170648787	-4.412543763698341	1.1670095161673515	184.43028181801512	1.1528020931428935	185.57582386358072	0.0624848645218492	-0.2877022928308577	0.3501871573527069	75.86217822498264	near	LO1
0	1.0	ltm	251	diff_vonmises	-0.334846514391715	-19.18529205931185	0.5736345998716224	147.46541004182933	0.5533237574925548	151.29271873992155	-0.4179691715702844	-0.6916634656137148	0.2736942940434304	92.54270613370603	near	V1
1	2.0	ltm	251	diff_vonmises	0.125182410594527	7.17242379634016	8.2224944477608	0.5104872569821098	0.1157832303368211	2.221825390712844	0.1788358358773704	-0.3651271765290434	0.5439630124064139	45.992811857523634	near	V2
2	3.0	ltm	251	diff_vonmises	0.1101433931231053	6.31075156720419	5.187329244895675	0.4942714579522103	0.1549142136078226	1.3563215395265558	0.1865113988604534	-0.2144413612906406	0.4009527601510941	57.24767416282015	near	V3
3	4.0	ltm	251	diff_vonmises	0.0050750924550035	0.2907813783103894	1.837515037150556	2.124329349020539	0.4099083508555361	4.358116600640802	0.038508193868872	-0.5008196169989501	0.5393278108678221	79.50928110186558	near	V4
4	5.0	ltm	251	diff_vonmises	-0.1101615377751867	-6.311791179189191	1.8084146098227856	1.0286477929355824	2.6404990896606368e-17	2.242076092232832	0.1423692497039744	-0.3434242209747263	0.4857934706787007	101.67781776090337	near	V3ab
5	6.0	ltm	251	diff_vonmises	0.4734086138509591	27.12431555879849	0.7943767590055129	180.7260851010277	0.7835319395799135	181.74928911855088	0.0668230793832478	-0.2528283581942183	0.3196514375774661	93.33293113057502	near	IPS0
6	7.0	ltm	251	diff_vonmises	0.1693030125236176	9.700348076453812	3.099927567858788	0.517558638600891	3.5917376597187426e-17	2.0907383080517805	0.012586503355882	-0.3320503362775843	0.3446368396334663	78.01544245342853	near	LO1
0	1.0	ltm	252	diff_vonmises	0.0397877509097529	2.279670203446648	3.792833442813578	0.3568009797190353	5.0972401278660375e-17	2.665368527895404	-0.1577662371466188	-0.4240712987561444	0.2663050616095256	70.35730876481591	near	V1
1	2.0	ltm	252	diff_vonmises	0.129414438376142	7.414901127008812	7.284411980400698	0.4840677883135005	0.2930872998266396	1.59163177973237	0.1791231117018444	-0.2738347749477088	0.4529578866495532	47.37965586676853	near	V2
2	3.0	ltm	252	diff_vonmises	0.0962273203848022	5.51341933190236	2.4983762717320563	1.5050511596190013	0.9876341893619728	2.1563655709394696	0.1548209678912681	-0.2127614740049449	0.367582441896213	65.39134206035263	near	V3
3	4.0	ltm	252	diff_vonmises	-0.1355608254189027	-7.767063163812894	1.059240550098875	142.17259353941398	1.040156886005814	143.75885201647728	-0.0432383338336848	-0.3519825359252628	0.308744202091578	76.15163328691617	near	V4
4	5.0	ltm	252	diff_vonmises	-0.0780334222592227	-4.4709857564156765	2.012124076947417	0.9306381348412248	1.212979761103227e-17	1.7688533935836932	0.2003047440632278	-0.2729070451277197	0.4732117891909475	96.73758364278996	near	V3ab
5	6.0	ltm	252	diff_vonmises	0.2442364549744445	13.99371807327263	0.7674226804867065	127.97398378417614	0.7540211847248587	128.68240430645045	0.1185735378900147	-0.2063189532390321	0.3248924911290469	98.13009190261953	near	IPS0
6	7.0	ltm	252	diff_vonmises	-0.049721625328267	-2.8488392818404806	0.9054351101612846	122.74424264406122	0.8844478966325823	124.28986333146462	-0.0034833438354198	-0.3441372943064067	0.3406539504709869	84.27305588939575	near	LO1
0	1.0	ltm	253	diff_vonmises	-0.3556313792488935	-20.376177093377965	0.4835203810554107	114.80324289244126	0.4638941897479182	118.50779700222026	-0.4698201725179132	-0.6427045146169821	0.1728843420990689	94.52556724451578	near	V1
1	2.0	ltm	253	diff_vonmises	0.0343579478134799	1.9685654024431345	2.806023845504513	0.9863538091716196	0.2988161635559409	2.7036647478935327	0.0543115854724189	-0.3840131028222932	0.4383246882947121	70.3551748488305	near	V2
2	3.0	ltm	253	diff_vonmises	0.1418329499735511	8.12642942937462	7.448852204012301	0.4108137508627024	1.7129059939086287e-11	1.1173433525893703	0.2614330519657805	-0.1778305688419156	0.4392636208076961	49.82910987769145	near	V3
3	4.0	ltm	253	diff_vonmises	-0.0074614253949097	-0.4275081842800636	1.868082104115628	2.362530151643037	0.5043707630528801	4.431259153560795	0.0723952773322837	-0.4818813559994158	0.5542766333316996	77.15313085720743	near	V4
4	5.0	ltm	253	diff_vonmises	-0.1449533208617486	-8.305213511783828	2.063625738675811	0.9460967287448534	6.380857176077306e-20	2.188949939522519	0.1489944679110012	-0.3403604682393063	0.4893549361503075	95.55562586264284	near	V3ab
5	6.0	ltm	253	diff_vonmises	0.2529147067549795	14.490945273849178	0.99917340008915	118.70033966905687	0.9833750505269024	119.46781284729876	0.095149252064651	-0.2048668061883187	0.3000160582529698	84.48629770086575	near	IPS0
6	7.0	ltm	253	diff_vonmises	0.1185101886070529	6.790133636483504	1.7573686826864283	0.9311641628492604	0.1907212907851946	2.303728281062392	0.0044160476081687	-0.2987493779762023	0.3031654255843711	88.66412123223267	near	LO1
0	1.0	ltm	254	diff_vonmises	-0.3184893007362201	-18.248092752258238	0.4992122138609875	77.65029981505725	0.474790291890602	80.38763557189633	-0.3088349653941549	-0.4899605482665983	0.1811255828724434	98.78997922848964	near	V1
1	2.0	ltm	254	diff_vonmises	0.1463221310570662	8.383640558930004	6.655976728511243	0.456664386829472	0.1771982376877543	1.8550031143645835	0.1106968637355609	-0.3059574382202132	0.4166543019557741	50.08719924935906	near	V2
2	3.0	ltm	254	diff_vonmises	0.1987090628562026	11.3851906526602	9.440415601787102	0.3029461019740446	9.60939934618171e-19	0.7741958831321538	0.2428683067293671	-0.1232170994102018	0.366085406139569	44.19651947254886	near	V3
3	4.0	ltm	254	diff_vonmises	0.1624830035394028	9.309590345416998	3.800513776889221	0.9914320222820208	0.4713218822057091	2.5930925856406195	0.1152217144423088	-0.3983852506131432	0.5136069650554521	59.90244800940107	near	V4
4	5.0	ltm	254	diff_vonmises	-0.1200698822499208	-6.879497499553221	1.895560538367572	0.8407874790511833	2.2579811205354564e-20	1.6721730473304837	0.1537490597466137	-0.2566576328705716	0.4104066926171854	99.4808711862503	near	V3ab
5	6.0	ltm	254	diff_vonmises	0.3877026437992361	22.213725195760123	1.0758123583972825	125.69383419137158	1.0635073594690108	126.20836049785753	0.1085997286347222	-0.1531222918909307	0.2617220205256529	82.88795552336532	near	IPS0
6	7.0	ltm	254	diff_vonmises	0.2183991995235474	12.513352381734846	3.2700127257941984	0.4293131174567494	5.674003385948798e-19	1.386165699721393	0.0745877895146986	-0.220188616094087	0.2947764056087857	75.91645680428948	near	LO1
0	1.0	ltm	255	diff_vonmises	0.0391102789770479	2.240853920964078	7.431412901487572	0.4750734944806888	0.0531129953604385	4.097970471195072	-0.1799734288236031	-0.6599881074906329	0.4800146786670297	48.39181187705279	near	V1
1	2.0	ltm	255	diff_vonmises	0.1358526758748962	7.78378496319029	5.317884824639268	0.763743043495218	0.3422527782941916	2.155756488225608	0.2150284400175103	-0.3542582832072607	0.5692867232247711	54.11161899280876	near	V2
2	3.0	ltm	255	diff_vonmises	0.0761085088746589	4.360696343551928	3.678034577082668	0.815678692924482	0.3898226015984958	1.7716529856849377	0.1978591547614963	-0.2619898158510907	0.459848970612587	63.34151838124606	near	V3
3	4.0	ltm	255	diff_vonmises	-0.1438013607551683	-8.239211059509334	0.8825670519681478	123.58346164769434	0.8519914821619348	125.7128943038	0.0528986452804431	-0.4925215637578102	0.5454202090382534	87.10566904027007	near	V4
4	5.0	ltm	255	diff_vonmises	-0.0637913049376407	-3.6549725425588617	1.9540187630049644	1.1073033605117928	3.1303130142272346e-15	1.9924216351428856	0.2461354209704876	-0.3057931819338808	0.5519286029043684	98.09212593189125	near	V3ab
5	6.0	ltm	255	diff_vonmises	0.3440386035413247	19.711959972492487	0.7982425465160328	138.56175740095833	0.7855599539941485	139.20059686334227	0.1433749647474087	-0.1996911898441524	0.3430661545915612	97.19638658356206	near	IPS0
6	7.0	ltm	255	diff_vonmises	-0.0735883516101108	-4.216301968584087	1.1582882378178616	1.1815982331534534	1.465426138585464e-18	2.9113784547923443	-0.0245080823160595	-0.4200840782966737	0.3955759959806142	122.2372657533525	near	LO1
0	1.0	ltm	256	diff_vonmises	0.0598633553935144	3.4299176115400902	10.554834062144437	0.3443508951379497	0.0669910510600113	2.918806076372705	-0.0555222348320548	-0.4776996325201486	0.4221773976880937	40.78550072358138	near	V1
1	2.0	ltm	256	diff_vonmises	0.1483702912148254	8.500991491736452	7.778952695453124	0.5683782145540256	0.4792023577496944	1.4529179696926124	0.2685602219273212	-0.2656863168460003	0.5342465387733215	45.26157116744216	near	V2
2	3.0	ltm	256	diff_vonmises	0.0806970181370606	4.623598558544229	1.937169748971569	115.7997738035014	1.9150375216367352	116.2260487434793	0.1925247000196392	-0.1856953229013775	0.3782200229210168	62.53327291998292	near	V3
3	4.0	ltm	256	diff_vonmises	-0.0987018491787062	-5.655199388076659	1.2288151190136716	232.55501388421337	1.21549081000124	233.86103181097985	0.0715537494582463	-0.3330439738893105	0.4045977233475568	73.81173259775099	near	V4
4	5.0	ltm	256	diff_vonmises	-0.0917001645991844	-5.254032412188228	2.477213073010008	0.77712868107188	2.595761348277209e-13	1.5850535266522867	0.2032704031147096	-0.2490564253850668	0.4523268284997764	87.38841021600638	near	V3ab
5	6.0	ltm	256	diff_vonmises	0.3530306111009899	20.227164055011027	0.6627099774710362	121.67998917117396	0.6507688430267334	122.47877269604896	0.0564692566682154	-0.2057915916436865	0.262260848311902	103.03789973569164	near	IPS0
6	7.0	ltm	256	diff_vonmises	-0.0249969014151977	-1.4322169519954262	1.9101741509130048	1.041314795764185	0.3380575602796468	2.3467760697727216	0.0133510567755211	-0.2871131151654482	0.3004641719409694	80.25420219060743	near	LO1
0	1.0	ltm	257	diff_vonmises	1.0524222878839935	60.29935536125494	1.0816506253764326	85.37102287835023	1.052184032955717	87.43831841017537	-0.2436903849125209	-0.4200409153047157	0.1763505303921948	83.97814699108199	near	V1
1	2.0	ltm	257	diff_vonmises	-0.048918320601015	-2.802813311306031	21.33516344546496	0.2704243595124153	0.1829807046258015	1.461633306263576	0.218258091285521	-0.2622359454962092	0.4804940367817302	28.801215685947227	near	V2
2	3.0	ltm	257	diff_vonmises	-0.0142750554724997	-0.8179004308893623	1.8403543634146504	31.77555896229989	1.7825295698757784	32.05201569783874	0.1667013800148531	-0.129993418709315	0.2966947987241681	65.43882473661395	near	V3
3	4.0	ltm	257	diff_vonmises	-0.1662477196310115	-9.525292688531168	1.276164791181884	136.69677595964384	1.2577679934514523	137.9786304921877	-0.0399716389651416	-0.3022428873793004	0.2622712484141587	68.9830163195445	near	V4
4	5.0	ltm	257	diff_vonmises	-0.0884286696939935	-5.066589561422239	3.6752976468573126	0.6556297689132791	5.104855555643899e-15	1.7532949072654491	0.2021470659253735	-0.2787365229718221	0.4808835888971957	71.50112647232308	near	V3ab
5	6.0	ltm	257	diff_vonmises	-0.2561733332279504	-14.67765081776001	1.1467233100222551	64.93691083673393	1.1111071189694317	66.00107576119699	0.0455603530017256	-0.261774430914663	0.3073347839163887	76.54311464394948	near	IPS0
6	7.0	ltm	257	diff_vonmises	0.0334249340238334	1.9151076500688824	1.6552562007856548	226.10551517643344	1.640055632629079	227.2890483281824	0.0410376295217247	-0.3380259086401267	0.3790635381618514	62.56352065353579	near	LO1
0	1.0	ltm	258	diff_vonmises	0.0120365432921252	0.6896431305652793	6.387020023344737	0.3766953637367469	0.049897542280423	1.947067022215522	0.0461628016633878	-0.3105625527262863	0.3567253543896742	52.65540815158778	near	V1
1	2.0	ltm	258	diff_vonmises	0.1965499746599812	11.2614840114202	4.22697587357971	0.9410934032550812	0.9236442737236918	1.572353392121979	0.2310844653166394	-0.2369055121342903	0.4679899774509297	55.304411501505285	near	V2
2	3.0	ltm	258	diff_vonmises	0.1840777384746847	10.546877516912366	6.263038001215411	0.4662015628955526	0.5960150928989492	0.7532352293993094	0.2558160292536589	-0.1291959498083395	0.3850119790619984	50.240370781295496	near	V3
3	4.0	ltm	258	diff_vonmises	-0.028111274524314	-1.6106573869768237	1.4638074211387224	79.18230560380469	1.4285950091684514	80.06205415583878	0.1231164749790636	-0.2600873892768636	0.3832038642559272	69.48685120369228	near	V4
4	5.0	ltm	258	diff_vonmises	-0.0266337964138366	-1.5260041269235085	2.171917357352773	0.860136232129986	2.9034616725705386e-12	1.0133164794892031	0.3050067476418925	-0.1552180054794432	0.4602247531213357	93.25114960866998	near	V3ab
5	6.0	ltm	258	diff_vonmises	0.2522055630258097	14.45031433109958	1.1315721001165842	54.21224489023536	1.1117051686007848	54.22113017839793	0.1978675643710978	-0.0731874931999154	0.2710550575710133	88.76347141269343	near	IPS0
6	7.0	ltm	258	diff_vonmises	-0.0597057116324288	-3.420885289363316	0.556276433386095	45.64168588855455	0.5218522610295331	46.38220186236449	0.1095480009634801	-0.2365587193872222	0.3461067203507024	116.83670851020258	near	LO1
0	1.0	ltm	259	diff_vonmises	-0.1110635708258304	-6.363473865972385	10.317191506355966	0.2113183674952996	0.044384955865038	2.799714236211758	-0.1982867694860485	-0.4538794732663918	0.2555927037803432	41.21214485435334	near	V1
1	2.0	ltm	259	diff_vonmises	0.0809794908401554	4.639783052259217	5.595310639615466	0.5678637343234868	0.3019490788229072	1.6670753788119284	0.1718415291204135	-0.2746401494766556	0.4464816785970691	53.323796307132	near	V2
